order_id,customer_id,product_id,product_name,product_family,order_date,status,quantity,unit_price,amount,region,forecast_quarter,notes
SO-1000649,Dealer-D010,PROD-390,Model 390F Excavator,Excavators,2026-05-27,Back Ordered,5,352900.1066560379,1764500.5332801896,South America,Q3-2026,Side mind question year finish action across attack in moment.
SO-1000650,Dealer-D030,PROD-950,Model 950 Wheel Loader,Loaders,2026-01-03,Invoiced,5,488642.0366012879,2443210.1830064394,South America,Q4-2026,Goal rise edge alone people arm order thus describe.
SO-1000651,Dealer-D006,PROD-D10,Model D10 Bulldozer,Dozers,2026-05-03,Submitted,2,467767.64839135634,935535.2967827127,North America,Q2-2026,Point remain build task candidate prevent tonight not whose to.
SO-1000652,Dealer-D034,PROD-980,Model 980 Wheel Loader,Loaders,2026-04-11,Invoiced,6,214054.892383939,1284329.354303634,Asia Pacific,Q3-2026,Education level view police two everybody.
SO-1000653,Dealer-D040,PROD-380,Model 380F Excavator,Excavators,2026-06-04,Booked,1,371123.3148185622,371123.3148185622,Africa,Q1-2026,Realize property show either sit everyone artist home you.
SO-1000654,Dealer-D008,PROD-D9,Model D9 Bulldozer,Dozers,2026-02-11,Delivered,2,186325.3255505378,372650.6511010756,South America,Q3-2026,Western enough key man up particular condition.
SO-1000655,Dealer-D015,PROD-320,Model 320 Excavator,Excavators,2026-02-23,Scheduled,4,364252.0870757312,1457008.3483029248,South America,Q2-2026,Board music issue pass blood kid else alone audience.
SO-1000656,Dealer-D022,PROD-D10,Model D10 Bulldozer,Dozers,2026-02-08,In Production,3,400059.23303684156,1200177.6991105247,Africa,Q3-2026,Since affect marriage present a also hospital.
SO-1000657,Dealer-D028,PROD-D10,Model D10 Bulldozer,Dozers,2026-02-03,Shipped,1,449888.95122643275,449888.95122643275,Africa,Q1-2026,Record toward off middle vote make.
SO-1000658,Dealer-D033,PROD-3500,Model 3500 Engine,Engines,2026-05-29,Delivered,5,87966.90339732726,439834.5169866363,Europe,Q1-2026,Identify road speech audience difficult his ready sister building.
SO-1000659,Dealer-D013,PROD-3500,Model 3500 Engine,Engines,2026-01-20,In Production,12,241833.97283154167,2902007.6739785,North America,Q1-2026,Various grow radio hundred place where before movement which ball.
SO-1000660,Dealer-D041,PROD-380,Model 380F Excavator,Excavators,2026-05-19,Back Ordered,12,156868.71906298993,1882424.6287558791,Asia Pacific,Q3-2026,Set face data never whose produce federal hope blood.
SO-1000661,Dealer-D026,PROD-980,Model 980 Wheel Loader,Loaders,2026-02-25,Delivered,10,236495.32113574914,2364953.2113574916,Africa,Q2-2026,Main those just country along agent you draw.
SO-1000662,Dealer-D012,PROD-D10,Model D10 Bulldozer,Dozers,2026-02-04,Delivered,4,342937.285348345,1371749.14139338,Asia Pacific,Q4-2026,As music film move strong last yet already.
SO-1000663,Dealer-D016,PROD-980,Model 980 Wheel Loader,Loaders,2026-01-22,Delivered,10,318316.35885471595,3183163.5885471595,Europe,Q3-2026,Front return if deep president.
SO-1000664,Dealer-D012,PROD-980,Model 980 Wheel Loader,Loaders,2026-05-08,In Production,8,399142.530294857,3193140.242358856,South America,Q4-2026,Learn question them chance often under already center president likely.
SO-1000665,Dealer-D009,PROD-D9,Model D9 Bulldozer,Dozers,2026-04-08,Invoiced,8,144076.1579513898,1152609.2636111183,Asia Pacific,Q1-2026,Animal red candidate common anyone film soldier lay color opportunity stand.
SO-1000666,Dealer-D002,PROD-3600,Model 3600 Engine,Engines,2026-01-28,Invoiced,10,276673.7455654803,2766737.455654803,Asia Pacific,Q1-2026,Box organization past as dark.
SO-1000667,Dealer-D009,PROD-980,Model 980 Wheel Loader,Loaders,2026-04-22,Delivered,12,67737.91330416335,812854.9596499602,Africa,Q4-2026,Specific word question food wish office case student.
SO-1000668,Dealer-D043,PROD-950,Model 950 Wheel Loader,Loaders,2026-05-13,Invoiced,12,340518.14273741393,4086217.712848967,Europe,Q2-2026,Share or friend building center indeed.
SO-1000669,Dealer-D045,PROD-980,Model 980 Wheel Loader,Loaders,2026-02-06,Submitted,8,304228.673443613,2433829.387548904,North America,Q4-2026,Network just understand American beyond suggest partner sing.
SO-1000670,Dealer-D027,PROD-3500,Model 3500 Engine,Engines,2026-03-22,Invoiced,10,248271.40132662863,2482714.0132662863,North America,Q4-2026,They ball account unit.
SO-1000671,Dealer-D029,PROD-3600,Model 3600 Engine,Engines,2026-01-20,Shipped,1,347151.1237313574,347151.1237313574,Africa,Q1-2026,Thought indicate southern significant realize deal policy mission include visit.
SO-1000672,Dealer-D041,PROD-390,Model 390F Excavator,Excavators,2026-03-31,Booked,8,228224.51484596002,1825796.1187676801,South America,Q4-2026,Reality other response partner because step feeling industry newspaper court worry.
SO-1000673,Dealer-D012,PROD-D9,Model D9 Bulldozer,Dozers,2026-04-13,Scheduled,2,408801.5625424832,817603.1250849664,Asia Pacific,Q3-2026,Peace television would medical less.
SO-1000674,Dealer-D035,PROD-3600,Model 3600 Engine,Engines,2026-03-03,Delivered,5,476404.30684581934,2382021.534229097,South America,Q4-2026,Process everybody create someone rate why listen computer prove amount population.
SO-1000675,Dealer-D022,PROD-D6,Model D6 Bulldozer,Dozers,2026-05-01,Shipped,5,398593.6789068579,1992968.3945342896,Africa,Q3-2026,Decide edge pattern three law bit appear.
SO-1000676,Dealer-D009,PROD-D6,Model D6 Bulldozer,Dozers,2026-02-15,Delivered,6,59466.606107210886,356799.6366432653,Europe,Q2-2026,Compare size machine break time return or for cup quality.
SO-1000677,Dealer-D039,PROD-320,Model 320 Excavator,Excavators,2026-06-27,Shipped,2,485966.610760012,971933.221520024,Europe,Q2-2026,Discover body direction down include customer through available.
SO-1000678,Dealer-D044,PROD-3600,Model 3600 Engine,Engines,2026-05-02,Shipped,1,64785.51398317836,64785.51398317836,North America,Q1-2026,Machine three certain until lawyer hold carry rest place wish.
SO-1000679,Dealer-D003,PROD-950,Model 950 Wheel Loader,Loaders,2026-06-11,Delivered,1,169352.83512620357,169352.83512620357,North America,Q3-2026,From allow notice exactly book letter.
SO-1000680,Dealer-D010,PROD-380,Model 380F Excavator,Excavators,2026-03-25,In Production,2,433386.1641001288,866772.3282002576,Europe,Q1-2026,Commercial gas though page smile point particularly color wife.
SO-1000681,Dealer-D036,PROD-980,Model 980 Wheel Loader,Loaders,2026-06-09,Shipped,6,408403.29629201425,2450419.7777520856,South America,Q4-2026,Beat tax majority yet option student evidence.
SO-1000682,Dealer-D037,PROD-3500,Model 3500 Engine,Engines,2026-04-14,Delivered,6,387326.4279744981,2323958.5678469883,Europe,Q2-2026,Save east force often through option chance off above.
SO-1000683,Dealer-D019,PROD-950,Model 950 Wheel Loader,Loaders,2026-01-16,Shipped,10,170827.2127637759,1708272.1276377589,Europe,Q3-2026,Always likely shoulder almost most.
SO-1000684,Dealer-D049,PROD-3500,Model 3500 Engine,Engines,2026-05-20,Booked,8,234867.3780053425,1878939.02404274,Asia Pacific,Q1-2026,Special recent better manager bar send really image design.
SO-1000685,Dealer-D037,PROD-390,Model 390F Excavator,Excavators,2026-01-24,Booked,8,61627.53749900503,493020.29999204027,North America,Q1-2026,Fast positive before look fight reflect teach section.
SO-1000686,Dealer-D030,PROD-980,Model 980 Wheel Loader,Loaders,2026-05-02,Submitted,10,54486.15563053332,544861.5563053333,Asia Pacific,Q4-2026,With less catch reflect continue.
SO-1000687,Dealer-D028,PROD-D9,Model D9 Bulldozer,Dozers,2026-05-21,On Hold,8,206991.68747238067,1655933.4997790453,North America,Q4-2026,Phone region ability physical his real most fast.
SO-1000688,Dealer-D034,PROD-980,Model 980 Wheel Loader,Loaders,2026-03-16,Shipped,2,144237.95186983442,288475.90373966884,South America,Q3-2026,Recently partner offer debate range per friend.
SO-1000689,Dealer-D004,PROD-3600,Model 3600 Engine,Engines,2026-01-16,Back Ordered,8,79996.92342048774,639975.387363902,Asia Pacific,Q4-2026,Method travel hair appear him.
SO-1000690,Dealer-D019,PROD-980,Model 980 Wheel Loader,Loaders,2026-04-12,Shipped,10,428726.95689101686,4287269.5689101685,Europe,Q4-2026,People half compare next attack remember daughter wonder draw.
SO-1000691,Dealer-D006,PROD-D6,Model D6 Bulldozer,Dozers,2026-03-12,Delivered,12,162661.42830688495,1951937.1396826194,Africa,Q3-2026,Power say sell that reflect.
SO-1000692,Dealer-D039,PROD-3600,Model 3600 Engine,Engines,2026-01-19,Delivered,4,134824.93375800253,539299.7350320101,Africa,Q1-2026,Fly today me institution approach health laugh.
SO-1000693,Dealer-D028,PROD-980,Model 980 Wheel Loader,Loaders,2026-06-02,Shipped,1,301611.4954083358,301611.4954083358,South America,Q2-2026,Money but report question mouth factor per son war.
SO-1000694,Dealer-D028,PROD-3500,Model 3500 Engine,Engines,2026-03-18,Draft,5,313544.45094295964,1567722.2547147982,South America,Q1-2026,Could this beautiful hospital condition.
SO-1000695,Dealer-D014,PROD-3500,Model 3500 Engine,Engines,2026-04-20,Scheduled,4,479828.8222151596,1919315.2888606384,Africa,Q1-2026,Body every recent many themselves.
SO-1000696,Dealer-D002,PROD-980,Model 980 Wheel Loader,Loaders,2026-03-27,Delivered,5,135469.7448036616,677348.724018308,Africa,Q1-2026,Weight age indicate radio use listen information scene again country.
SO-1000697,Dealer-D037,PROD-980,Model 980 Wheel Loader,Loaders,2026-03-30,In Production,8,297394.048069709,2379152.384557672,Asia Pacific,Q1-2026,The discussion water popular.
SO-1000698,Dealer-D021,PROD-D10,Model D10 Bulldozer,Dozers,2026-03-25,Invoiced,10,306014.63263012236,3060146.3263012236,North America,Q2-2026,Official pretty skin main program morning nature leader.
SO-1000699,Dealer-D015,PROD-950,Model 950 Wheel Loader,Loaders,2026-05-04,In Production,2,246940.83619592094,493881.6723918419,Africa,Q1-2026,Car smile commercial employee machine wife show another good lay.
SO-1000700,Dealer-D005,PROD-D6,Model D6 Bulldozer,Dozers,2026-03-18,Scheduled,12,254281.4748715369,3051377.6984584425,Europe,Q3-2026,Peace claim movement consider compare remain.
SO-1000701,Dealer-D049,PROD-380,Model 380F Excavator,Excavators,2026-02-17,Shipped,1,250859.5607434667,250859.5607434667,Asia Pacific,Q4-2026,Claim bring year off kid hard.
SO-1000702,Dealer-D011,PROD-D9,Model D9 Bulldozer,Dozers,2026-05-01,Submitted,2,102536.556245958,205073.112491916,Asia Pacific,Q4-2026,None alone first gas health music.
SO-1000703,Dealer-D012,PROD-980,Model 980 Wheel Loader,Loaders,2026-01-23,Draft,12,161515.5993081081,1938187.1916972972,South America,Q2-2026,Move building agent use shoulder way.
SO-1000704,Dealer-D041,PROD-D10,Model D10 Bulldozer,Dozers,2026-06-02,Submitted,10,376460.67580257327,3764606.758025733,Africa,Q2-2026,Choose wife national medical positive far time wide.
SO-1000705,Dealer-D035,PROD-D6,Model D6 Bulldozer,Dozers,2026-03-01,Submitted,4,178628.65189853424,714514.607594137,Asia Pacific,Q2-2026,Project son rock two full both look always question bring.
SO-1000706,Dealer-D050,PROD-980,Model 980 Wheel Loader,Loaders,2026-05-19,Delivered,4,112278.91368565607,449115.65474262426,South America,Q1-2026,Husband subject land begin area.
SO-1000707,Dealer-D024,PROD-D9,Model D9 Bulldozer,Dozers,2026-05-08,In Production,8,165142.64336549575,1321141.146923966,South America,Q2-2026,On develop very everyone against Mrs.
SO-1000708,Dealer-D015,PROD-380,Model 380F Excavator,Excavators,2026-02-12,Scheduled,6,452636.4068740855,2715818.441244513,Africa,Q4-2026,Quality whatever wish hour make owner memory argue project.
SO-1000709,Dealer-D028,PROD-D6,Model D6 Bulldozer,Dozers,2026-06-15,Submitted,12,436541.2462049991,5238494.954459989,South America,Q2-2026,Challenge take hard health expect goal within them.
SO-1000710,Dealer-D041,PROD-D10,Model D10 Bulldozer,Dozers,2026-01-02,Shipped,10,313502.5820738511,3135025.8207385107,South America,Q1-2026,Democratic thousand score indeed kind.
SO-1000711,Dealer-D011,PROD-3500,Model 3500 Engine,Engines,2026-02-03,In Production,10,248834.16864097878,2488341.6864097877,Asia Pacific,Q1-2026,South wife interest to cause onto.
SO-1000712,Dealer-D023,PROD-320,Model 320 Excavator,Excavators,2026-03-29,Delivered,4,199400.31595295563,797601.2638118225,South America,Q1-2026,Century field write moment friend.
SO-1000713,Dealer-D030,PROD-3500,Model 3500 Engine,Engines,2026-01-24,Submitted,4,160856.71125903586,643426.8450361434,Africa,Q4-2026,Series because important trial increase new report sense carry control.
SO-1000714,Dealer-D024,PROD-D10,Model D10 Bulldozer,Dozers,2026-01-26,Delivered,2,287410.83009140764,574821.6601828153,North America,Q3-2026,Face make state few one management science different.
SO-1000715,Dealer-D035,PROD-320,Model 320 Excavator,Excavators,2026-03-22,In Production,6,217695.70845236626,1306174.2507141975,Europe,Q3-2026,Child feel policy PM.
SO-1000716,Dealer-D010,PROD-D6,Model D6 Bulldozer,Dozers,2026-05-22,Shipped,3,211490.91094723644,634472.7328417093,South America,Q2-2026,President throughout individual man reach each.
SO-1000717,Dealer-D017,PROD-D10,Model D10 Bulldozer,Dozers,2026-02-21,Invoiced,12,232882.82906044796,2794593.9487253753,North America,Q1-2026,Share manage wife out gun lose.
SO-1000718,Dealer-D020,PROD-320,Model 320 Excavator,Excavators,2026-04-10,Shipped,10,202656.80323799016,2026568.0323799015,South America,Q4-2026,Than physical live reason build mention offer suddenly clear.
SO-1000719,Dealer-D042,PROD-980,Model 980 Wheel Loader,Loaders,2026-05-14,Scheduled,3,367410.36658735323,1102231.0997620597,Africa,Q4-2026,Certainly leave really group apply.
SO-1000720,Dealer-D001,PROD-380,Model 380F Excavator,Excavators,2026-02-06,In Production,8,422411.54786631593,3379292.3829305274,North America,Q4-2026,Information treatment green face morning view message short.
SO-1000721,Dealer-D026,PROD-950,Model 950 Wheel Loader,Loaders,2026-03-03,Back Ordered,10,90365.4135566806,903654.1355668061,Asia Pacific,Q4-2026,Share out cold follow first suddenly.
SO-1000722,Dealer-D018,PROD-D9,Model D9 Bulldozer,Dozers,2026-06-01,Shipped,10,122442.99425931864,1224429.9425931864,North America,Q1-2026,Even recently guy move goal century carry.
SO-1000723,Dealer-D018,PROD-D10,Model D10 Bulldozer,Dozers,2026-06-25,Delivered,1,393913.21913122793,393913.21913122793,Europe,Q1-2026,Health machine future treat bill choice determine.
SO-1000724,Dealer-D039,PROD-D6,Model D6 Bulldozer,Dozers,2026-03-06,Delivered,5,245249.62181846576,1226248.1090923287,Europe,Q1-2026,Somebody next ready weight suffer Republican.
SO-1000725,Dealer-D005,PROD-D9,Model D9 Bulldozer,Dozers,2026-05-30,Booked,12,314306.50605936255,3771678.0727123506,Asia Pacific,Q1-2026,Individual trouble bring capital admit.
SO-1000726,Dealer-D027,PROD-D9,Model D9 Bulldozer,Dozers,2026-05-14,In Production,8,461825.21208854974,3694601.696708398,Africa,Q1-2026,Find guy stage threat our shake garden report.
SO-1000727,Dealer-D033,PROD-380,Model 380F Excavator,Excavators,2026-03-11,Delivered,5,178333.96820452152,891669.8410226076,Africa,Q2-2026,Season budget campaign reason read.
SO-1000728,Dealer-D014,PROD-390,Model 390F Excavator,Excavators,2026-06-13,Scheduled,5,446583.8955263413,2232919.4776317063,Africa,Q4-2026,By candidate bad real six back simple.
SO-1000729,Dealer-D004,PROD-950,Model 950 Wheel Loader,Loaders,2026-02-20,Draft,10,120612.77241675222,1206127.7241675223,South America,Q2-2026,Amount blue soldier message arrive budget education at property.
SO-1000730,Dealer-D042,PROD-980,Model 980 Wheel Loader,Loaders,2026-01-01,Shipped,8,298544.67381842504,2388357.3905474003,Asia Pacific,Q1-2026,Site turn day top continue.
SO-1000731,Dealer-D020,PROD-D6,Model D6 Bulldozer,Dozers,2026-03-28,Invoiced,12,473546.6123543085,5682559.348251702,North America,Q2-2026,Ahead certainly second everyone often goal talk sit.
SO-1000732,Dealer-D039,PROD-D6,Model D6 Bulldozer,Dozers,2026-03-25,Delivered,1,97948.06124725084,97948.06124725084,North America,Q4-2026,Drop now between official add describe course example top Mr wind.
SO-1000733,Dealer-D031,PROD-980,Model 980 Wheel Loader,Loaders,2026-04-19,Submitted,1,287067.724722686,287067.724722686,Europe,Q4-2026,Under turn surface listen recently.
SO-1000734,Dealer-D042,PROD-380,Model 380F Excavator,Excavators,2026-03-02,In Production,1,382763.594247851,382763.594247851,Africa,Q1-2026,Keep whatever Congress great here Democrat.
SO-1000735,Dealer-D050,PROD-320,Model 320 Excavator,Excavators,2026-01-30,Delivered,1,349936.6243034227,349936.6243034227,South America,Q1-2026,Imagine seven fire letter mind many guess.
SO-1000736,Dealer-D001,PROD-390,Model 390F Excavator,Excavators,2026-04-10,Shipped,6,471087.1676860477,2826523.006116286,Asia Pacific,Q2-2026,News American foreign break exist outside find.
SO-1000737,Dealer-D034,PROD-D6,Model D6 Bulldozer,Dozers,2026-04-04,Delivered,6,146871.07060362544,881226.4236217526,South America,Q4-2026,Difficult imagine world into task thus sort voice happen.
SO-1000738,Dealer-D042,PROD-3500,Model 3500 Engine,Engines,2026-03-13,Shipped,2,90054.38070320398,180108.76140640795,South America,Q2-2026,Your man black just.
SO-1000739,Dealer-D005,PROD-3600,Model 3600 Engine,Engines,2026-05-27,Booked,6,328604.6300210133,1971627.78012608,Asia Pacific,Q4-2026,Budget house reason within scientist.
SO-1000740,Dealer-D021,PROD-3600,Model 3600 Engine,Engines,2026-02-26,Submitted,2,104519.95756744343,209039.91513488686,North America,Q2-2026,Ask window full organization wrong but.
